package_id,spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
bb4004af-4fb6-4e4e-83f3-fa1c20564a6f,9a3c54ad-31ea-4d48-ad27-d7857384024f,c23eb179-6518-4fff-9fca-8294866c2db8,,,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Primary","unit":"CFM","value":"0","category":"Airflow"}",0,CFM,Airflow,Primary
bb4004af-4fb6-4e4e-83f3-fa1c20564a6f,acca83d1-f9c7-4aa0-b6c1-cbf6c58c1337,c23eb179-6518-4fff-9fca-8294866c2db8,,,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Min Prim","unit":"CFM","value":"0","category":"Airflow"}",0,CFM,Airflow,Min Prim
bb4004af-4fb6-4e4e-83f3-fa1c20564a6f,4341fbf2-8059-44d4-8f11-4126b59d4e73,c23eb179-6518-4fff-9fca-8294866c2db8,,,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Min Heat","unit":"CFM","value":"0","category":"Airflow"}",0,CFM,Airflow,Min Heat
bb4004af-4fb6-4e4e-83f3-fa1c20564a6f,be99d656-7f36-460d-8e14-db43e9318430,c23eb179-6518-4fff-9fca-8294866c2db8,,,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Max","unit":"CFM","value":"0","category":"Airflow"}",0,CFM,Airflow,Max
bb4004af-4fb6-4e4e-83f3-fa1c20564a6f,940ed4d3-2078-4f36-bfe6-597ed67e7dc3,c23eb179-6518-4fff-9fca-8294866c2db8,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"MBH","unit":"MBH","value":"0.0","category":"Heating Coil"}",0.0,MBH,Heating Coil,MBH
bb4004af-4fb6-4e4e-83f3-fa1c20564a6f,f1f58c6f-8d49-4b5d-bc75-2db6fa4e790a,c23eb179-6518-4fff-9fca-8294866c2db8,,,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Nominal KW","unit":"KW","value":"0.0","category":"Heating Coil"}",0.0,KW,Heating Coil,Nominal KW
bb4004af-4fb6-4e4e-83f3-fa1c20564a6f,978bc0b3-b7d9-4507-8e55-140dabd1adf2,c23eb179-6518-4fff-9fca-8294866c2db8,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
9ab5ec28-2087-4336-89b7-ec770b8af8c9,0f94c0f4-7999-4b36-a93f-cb142436b7b1,118faad5-6cf9-453e-84c7-165c3a6d658f,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"\"X\" ZONE DEW POINT","category":null}","X" ZONE DEW POINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,368a1880-f9cd-4072-bae8-fe5d56bb615d,118faad5-6cf9-453e-84c7-165c3a6d658f,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,a004eddf-9bcf-4953-8d31-da2181b925f3,fb9cb77c-ecfb-448c-9b5d-3512e0e3a7ad,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"\"X\" ZONE HEAT/COOL REQUEST","category":null}","X" ZONE HEAT/COOL REQUEST,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,0f287d81-d879-4fef-ab3d-c4bf4c65745d,fb9cb77c-ecfb-448c-9b5d-3512e0e3a7ad,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,d53ac8b6-a96d-446e-82bd-3a7ddb3f0d1e,c95f9acc-d2e8-4d94-b8f6-24a18261a4e3,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"OPTIMUM START REQUIRED DURATION","category":null}",OPTIMUM START REQUIRED DURATION,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,fc943275-4349-4778-a2e2-4bfc1902352d,c95f9acc-d2e8-4d94-b8f6-24a18261a4e3,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,56a4b9b1-b8d3-4962-b81f-7e665cd285c5,c95f9acc-d2e8-4d94-b8f6-24a18261a4e3,,,,,f0f728ad-f301-2716-13cf-399e1d9d8d03,Minutes,"{"kind":"flat","type":"Default Setpoint","unit":"MIN","value":"( )","category":null}",( ),MIN,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,d928855d-71fb-469a-bc95-05ca6c443ee8,10084d8f-b2c4-4c2f-a29c-eb4742783828,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"BUILDING DIFFERENTIAL PRESSURE","category":null}",BUILDING DIFFERENTIAL PRESSURE,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,54f62efe-9558-4664-a5d9-f0c18a7959bc,10084d8f-b2c4-4c2f-a29c-eb4742783828,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"[AI][AV]","category":null}",[AI][AV],,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,1fabab0a-e67a-403b-b4b1-528a9c50d7c8,c51939b9-ded6-4f4e-a9cd-6a796ec79b0e,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY AIR TEMPERATURE MINIMUM SETPOINT","category":null}",SUPPLY AIR TEMPERATURE MINIMUM SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,fbafe2e1-646b-4cfa-9edf-74a8d51d2d14,c51939b9-ded6-4f4e-a9cd-6a796ec79b0e,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,f9134274-fcf8-43f6-9fac-42ed1cd65d3b,c51939b9-ded6-4f4e-a9cd-6a796ec79b0e,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":"F","value":"52","category":null}",52,F,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,f47a0a1e-acf6-423c-a6ea-abf45851a1b8,d143b32c-fb2d-4039-adf8-caf3bf9c9161,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"MIN CO2 VALUE","category":null}",MIN CO2 VALUE,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,a36ab72f-25dc-4f47-acb1-4f8b9ff8a4aa,d143b32c-fb2d-4039-adf8-caf3bf9c9161,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,ff2db78f-0782-4865-968a-060a2e37afed,d143b32c-fb2d-4039-adf8-caf3bf9c9161,,,,,a7f22aaf-2b84-4924-87c0-c20a1dd6efb1,parts per million,"{"kind":"flat","type":"Default Setpoint","unit":"PPM","value":"400","category":null}",400,PPM,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,c6ef563d-470e-4db7-9b08-714fd936261d,50548026-2a08-4126-8dc9-77cf0467b07a,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SMOKE DETECTOR STATUS","category":null}",SMOKE DETECTOR STATUS,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,2f31c2fe-6016-4973-94be-e2bfbe3a73cb,50548026-2a08-4126-8dc9-77cf0467b07a,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"BI","category":null}",BI,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,327dfb4b-1034-425f-b485-21dbb85b2334,eef8a874-6ada-4ae9-ac68-bf09ac757553,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"MINIMUM OUTSIDE AIR DAMPER POSITION","category":null}",MINIMUM OUTSIDE AIR DAMPER POSITION,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,5908b864-bec5-46d2-8fd2-89a17298198c,eef8a874-6ada-4ae9-ac68-bf09ac757553,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AI","category":null}",AI,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,607ee99d-74aa-480d-b755-ca5d53e63cde,0445cabb-904f-469f-ae55-7dc3e4c91f48,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF/EXHAUST AIR FILTER PRESSURE DIFFERENTIAL SETPOINT","category":null}",RELIEF/EXHAUST AIR FILTER PRESSURE DIFFERENTIAL SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,8246e68e-33d2-402e-88ae-c6cbdbb42a9b,0445cabb-904f-469f-ae55-7dc3e4c91f48,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,610bf567-aa02-4d48-aa24-7b7416ecb63b,0445cabb-904f-469f-ae55-7dc3e4c91f48,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":null,"value":"SCHED.","category":null}",SCHED.,,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,a3d34dd4-dc36-475d-aa6d-5674537377e6,912a34fe-a3dd-463a-83f2-5d1e3b419032,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"DX MODULATING COMPRESSOR CONTROL OUTPUT","category":null}",DX MODULATING COMPRESSOR CONTROL OUTPUT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,6f1f4393-078f-4a59-8700-a9741f102da9,912a34fe-a3dd-463a-83f2-5d1e3b419032,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AO","category":null}",AO,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,598b46c3-fed7-4abd-82e5-78cee6f7d477,317d24de-2b3d-42ff-95fe-6ece0b3a37d5,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"\"X\" ZONE TEMPERATURE","category":null}","X" ZONE TEMPERATURE,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,2f21df79-3c21-49ea-9b08-3ee171e01ae9,317d24de-2b3d-42ff-95fe-6ece0b3a37d5,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,bed7d4bc-891e-4669-a8ce-8e966236389a,1fdbf236-c7d4-497e-a45d-6a8269595f17,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"\"X\" ZONE CO2 CONCENTRATION","category":null}","X" ZONE CO2 CONCENTRATION,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,42a244e0-f5b7-4574-bdbe-5c3177076b72,1fdbf236-c7d4-497e-a45d-6a8269595f17,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,db44ca72-461f-4eda-bde5-734174853542,2db98f6d-4dee-46b3-9f43-47d14a39e763,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RETURN AIR DAMPER POSITION SETPOINT","category":null}",RETURN AIR DAMPER POSITION SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,df311c84-7230-48cb-bae9-eb3bee3fe473,2db98f6d-4dee-46b3-9f43-47d14a39e763,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,b57bf3bb-0b98-4fb4-9c23-8ac63e72fb93,398f01f8-973e-4911-871a-80752fa34b63,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN REQUEST TOTAL","category":null}",SUPPLY FAN REQUEST TOTAL,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,e61396ca-cb3f-4fad-8afb-b10e7992539f,398f01f8-973e-4911-871a-80752fa34b63,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,658f2f74-2f2b-4902-bed6-b0630252bda7,6e33d9be-66a0-45b9-837f-cc861c7bcc5b,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY AIR TEMPERATURE DEADBAND","category":null}",SUPPLY AIR TEMPERATURE DEADBAND,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,de0cdaf1-8a06-40d2-b1c1-cd2cc614008a,6e33d9be-66a0-45b9-837f-cc861c7bcc5b,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,6e35b38e-f5c8-4e23-937b-4e04087519d6,6e33d9be-66a0-45b9-837f-cc861c7bcc5b,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":"F","value":"5","category":null}",5,F,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,1b6237c1-fe9e-4e6d-9e75-829989b57d44,59c92de7-1861-40c9-92c2-556af57cc58c,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN NUMBER OF IGNORED REQUESTS","category":null}",SUPPLY FAN NUMBER OF IGNORED REQUESTS,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,94329499-4d9b-4b08-ad29-2f8bf49e35c0,59c92de7-1861-40c9-92c2-556af57cc58c,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,d36ffbd0-a893-48a0-966f-6bba38423033,59c92de7-1861-40c9-92c2-556af57cc58c,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":null,"value":"1","category":null}",1,,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,c4c819c7-40b1-4af4-81f2-ab79a26e6020,c13859db-a96b-4fae-ab7a-1d3d66b9d86b,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"DX MODULATING COMPRESSOR RUNTIME","category":null}",DX MODULATING COMPRESSOR RUNTIME,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,2a5a418c-b174-4474-83a5-bda117487d04,c13859db-a96b-4fae-ab7a-1d3d66b9d86b,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,528ec607-eb39-43fe-a67e-30fba6aa8a76,7ff3d31c-7652-4e8d-90d3-e29a350f2ba9,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN COMMAND (ENABLE/DISABLE)","category":null}",SUPPLY FAN COMMAND (ENABLE/DISABLE),,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,e7c459e1-da85-4db0-9c7c-672537c52c95,7ff3d31c-7652-4e8d-90d3-e29a350f2ba9,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"BO","category":null}",BO,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,a5fde588-8518-486e-be85-4348cb0d86b9,3f6193f7-d3c5-4f3f-b78c-b0da64234117,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN VFD COMMUNICATION","category":null}",SUPPLY FAN VFD COMMUNICATION,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,5a051829-8226-4ba4-bb0b-362d620a6714,3f6193f7-d3c5-4f3f-b78c-b0da64234117,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"COM","category":null}",COM,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,8e600460-b410-48f1-8569-c41fd387d08d,0333dbf0-8088-4ad3-a0c2-260df2179b74,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF-EXHAUST FAN VFD COMMUNICATION","category":null}",RELIEF-EXHAUST FAN VFD COMMUNICATION,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,83dcbd20-0cff-408a-93be-44647fa2d157,0333dbf0-8088-4ad3-a0c2-260df2179b74,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"COM","category":null}",COM,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,93c0d37c-93cc-4b33-a7eb-1f0418625464,204a56c8-1b87-4780-a3cf-b4612b01bc10,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"AIR HANDLING UNIT - UNIT START DELAY","category":null}",AIR HANDLING UNIT - UNIT START DELAY,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,c7ba35d7-3465-4433-ad1a-2c2654a1cb0e,204a56c8-1b87-4780-a3cf-b4612b01bc10,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,7aceeaa0-5aa8-49bb-986f-be4298c34128,204a56c8-1b87-4780-a3cf-b4612b01bc10,,,,,f0f728ad-f301-2716-13cf-399e1d9d8d03,Minutes,"{"kind":"flat","type":"Default Setpoint","unit":"MIN","value":"10","category":null}",10,MIN,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,3cbc9d4e-d464-490f-9fa6-5858e4fd5cbd,7a959675-be58-4b7a-80c3-1b60e22a2f69,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN VFD FAULT","category":null}",SUPPLY FAN VFD FAULT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,6feba3fe-4d10-4110-97ce-c7b6f76d2df2,7a959675-be58-4b7a-80c3-1b60e22a2f69,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"BV","category":null}",BV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,8645db69-02e5-4d20-915e-b0ee2f7b6fd7,f10e5872-964c-45cd-9f17-73e64a43210b,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN RUN TIME","category":null}",SUPPLY FAN RUN TIME,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,f3afbbe7-2bf3-42d8-881b-26d94fe0413c,f10e5872-964c-45cd-9f17-73e64a43210b,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,7726722a-0c10-446a-9b63-c7ee4d1e3aba,06742a20-d4ad-4ca8-ab0f-b774b2d80a7c,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN NOT IN AUTO (IN HAND)","category":null}",SUPPLY FAN NOT IN AUTO (IN HAND),,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,904a7eb3-eeb3-400c-97fa-5a85f86a4c1c,06742a20-d4ad-4ca8-ab0f-b774b2d80a7c,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"BV","category":null}",BV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,13975819-ccf4-497e-ae03-2f4a1fd37b3d,35d16074-7153-473d-b8f2-643ee7850755,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF-EXHAUST FAN COMMAND (ENABLE/DISABLE)","category":null}",RELIEF-EXHAUST FAN COMMAND (ENABLE/DISABLE),,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,385b0a48-3af9-4974-911c-5dd2e55bc90a,35d16074-7153-473d-b8f2-643ee7850755,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"BO","category":null}",BO,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,b5d03719-2578-4f26-ad98-b4ecb55f806d,7ff6ccf6-3a4c-4b85-a182-9af2bbc368ae,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF-EXHAUST FAN CONTROL OUTPUT - SPEED (PERCENT)","category":null}",RELIEF-EXHAUST FAN CONTROL OUTPUT - SPEED (PERCENT),,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,e143059c-a41f-4158-8cf5-c942f9a8c781,7ff6ccf6-3a4c-4b85-a182-9af2bbc368ae,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AO","category":null}",AO,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,45465d55-9604-486f-bca7-f5f667dd1c46,8dcec909-dd3e-463b-8641-968a750bb511,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF-EXHAUST FAN STATUS","category":null}",RELIEF-EXHAUST FAN STATUS,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,2c15e23d-5464-4471-8fb6-e881c09c4abc,8dcec909-dd3e-463b-8641-968a750bb511,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"BI","category":null}",BI,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,be77ffe7-cd2d-4ff6-925e-0dff70327fa1,b0d72250-4a42-4a4c-83f2-babe09803abf,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"OUTSIDE AIRFLOW SETPOINT","category":null}",OUTSIDE AIRFLOW SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,453733a0-bfe7-4776-92b5-44db90a34df5,b0d72250-4a42-4a4c-83f2-babe09803abf,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,a257eca3-b371-49c1-b79b-e7cd50300316,b0d72250-4a42-4a4c-83f2-babe09803abf,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":null,"value":"SCHED","category":null}",SCHED,,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,64890b48-9996-4c87-b086-5712f73bc988,088745ee-f8e1-4b84-8b88-0dfcb0348d6f,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"HEATING COIL LEAVING AIR TEMPERATURE","category":null}",HEATING COIL LEAVING AIR TEMPERATURE,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,c228bafb-db67-424e-9132-790f577d2982,088745ee-f8e1-4b84-8b88-0dfcb0348d6f,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AI","category":null}",AI,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,9a433b1b-359a-4050-970b-9a1f566db5e5,1ea8b7e0-59f4-4e4b-9e23-cb08f386ab1c,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF-EXHAUST FAN MAXIMUM SPEED SETPOINT","category":null}",RELIEF-EXHAUST FAN MAXIMUM SPEED SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,6d69144c-ea44-4a23-a026-4d01f4fcc3a8,1ea8b7e0-59f4-4e4b-9e23-cb08f386ab1c,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,ac18ab77-72b4-421e-ae67-8dd6711cea61,1ea8b7e0-59f4-4e4b-9e23-cb08f386ab1c,,,,,b5e91e48-bf45-7e1f-45c2-fca2f122a079,Cycles per Second,"{"kind":"flat","type":"Default Setpoint","unit":"HZ","value":"( )","category":null}",( ),HZ,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,135399cf-a3fe-4fd3-9ae3-b57de2b81547,3cdb4c0a-87f3-4fc6-8459-5728517a24ad,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"\"X\" ZONE HEAT/COOL REQUEST WEIGHTING FACTOR","category":null}","X" ZONE HEAT/COOL REQUEST WEIGHTING FACTOR,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,8c78e6c2-32b6-4609-b5ca-f9955d4e2b96,3cdb4c0a-87f3-4fc6-8459-5728517a24ad,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,171ec041-c4eb-4cd9-9056-1021d863e2e4,3cdb4c0a-87f3-4fc6-8459-5728517a24ad,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":null,"value":"1","category":null}",1,,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,536da76b-4879-4f66-9e5c-c0e197da81bd,83508f6b-030f-4eaf-887c-3a8202de92a8,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY AIR TEMPERATURE SETPOINT","category":null}",SUPPLY AIR TEMPERATURE SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,986609bc-6fe9-4436-bcec-2f5712b50a8b,83508f6b-030f-4eaf-887c-3a8202de92a8,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,7595a6ce-76d2-48b3-83d2-9cca92cfb085,83508f6b-030f-4eaf-887c-3a8202de92a8,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":"F","value":"52","category":null}",52,F,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,6ef1b973-b32a-4f3f-b45e-0416576ed4a2,7a8fb502-f572-4a82-845a-cfa2f4289478,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"MIN OUTSIDE AIRFLOW SETPOINT","category":null}",MIN OUTSIDE AIRFLOW SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,7efc47ef-8389-4159-8d66-a766658b53cd,7a8fb502-f572-4a82-845a-cfa2f4289478,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,77bbfdae-6977-48f4-9d60-c8e08f856153,7a8fb502-f572-4a82-845a-cfa2f4289478,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":null,"value":"SCHED","category":null}",SCHED,,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,ae721d00-0ddc-45c4-a237-f991f3b78e24,9aa95dd4-6d99-46ad-a8cc-891dba43f03a,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN MINIMUM SPEED SETPOINT","category":null}",SUPPLY FAN MINIMUM SPEED SETPOINT,,,Description
9ab5ec28-2087-4336-89b7-ec770b8af8c9,bb6a5716-0366-4405-b2d4-42bd7cddd7ca,9aa95dd4-6d99-46ad-a8cc-891dba43f03a,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
9ab5ec28-2087-4336-89b7-ec770b8af8c9,25ca1e3d-30b6-421d-a980-fdb89882ffad,9aa95dd4-6d99-46ad-a8cc-891dba43f03a,,,,,b5e91e48-bf45-7e1f-45c2-fca2f122a079,Cycles per Second,"{"kind":"flat","type":"Default Setpoint","unit":"HZ","value":"( )","category":null}",( ),HZ,,Default Setpoint
9ab5ec28-2087-4336-89b7-ec770b8af8c9,2de35761-7e25-4762-af8b-efc5314828a5,44fea7b0-3dda-4e7e-9126-918d64c7e153,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN CONTROL OUTPUT - SPEED (PERCENT)","category":null}",SUPPLY FAN CONTROL OUTPUT - SPEED (PERCENT),,,Description
